"survey","bush","state","edu","age","female","black","weight"
"9154",1,8,4,2,1,0,674
"9154",1,19,4,4,0,0,946
"9154",1,20,1,4,0,0,1891
"9154",1,35,2,3,0,0,1850
"9154",1,4,1,3,0,0,1292
"9154",1,10,3,4,1,0,290
"9154",1,21,4,2,0,0,748
"9154",0,18,4,1,1,0,771
"9154",0,14,4,2,1,0,643
"9154",1,47,4,3,0,0,714
"9154",0,36,2,3,0,0,2466
"9154",1,22,2,2,0,0,1627
"9154",1,31,2,2,1,0,733
"9154",0,14,4,2,1,1,1177
"9154",0,50,3,2,1,0,279
"9154",1,31,4,3,0,0,191
"9154",1,11,2,1,1,0,1255
"9154",0,8,2,4,0,0,882
"9154",1,33,4,2,0,0,802
"9154",0,44,1,4,1,0,1589
"9154",0,50,2,3,1,0,555
"9154",0,14,4,3,1,0,307
"9154",0,43,1,4,1,0,794
"9154",1,33,2,4,1,0,1703
"9154",1,34,3,3,1,0,266
"9154",0,28,4,3,1,0,613
"9154",1,24,4,2,1,0,643
"9154",0,31,1,4,1,0,852
"9154",0,33,3,2,0,0,1044
"9154",1,31,2,4,1,0,1703
"9154",1,49,3,3,1,0,532
"9154",1,15,2,4,1,0,1516
"9154",1,14,4,4,0,0,903
"9154",1,39,2,3,1,0,1247
"9154",0,37,3,2,1,0,877
"9154",1,15,3,3,0,0,564
"9154",1,50,3,1,0,0,882
"9154",0,31,3,4,1,0,621
"9154",0,39,2,1,0,0,4483
"9154",0,44,3,4,0,0,643
"9154",0,44,2,2,1,0,1367
"9154",0,31,3,1,1,0,1339
"9154",0,34,4,3,0,0,714
"9154",1,10,2,4,1,0,1589
"9154",1,10,3,2,0,0,325
"9154",1,31,2,1,1,0,1346
"9154",0,34,2,2,1,0,1367
"9154",0,36,4,1,1,0,368
"9154",1,44,2,1,0,0,1394
"9154",0,14,1,1,1,0,599
"9154",1,47,4,2,1,0,337
"9154",1,21,1,2,0,0,1518
"9154",0,22,4,2,1,0,722
"9154",0,26,2,1,1,0,599
"9154",0,49,1,4,1,0,1589
"9154",0,14,2,1,0,0,1330
"9154",1,15,4,1,0,0,817
"9154",1,23,1,4,1,0,758
"9154",1,7,2,3,0,0,1385
"9154",1,41,4,1,0,0,856
"9154",1,7,3,2,0,0,696
"9154",1,36,2,2,0,0,1448
"9154",0,21,4,3,1,0,643
"9154",0,22,3,2,0,0,696
"9154",1,44,3,2,1,0,585
"9154",0,23,2,2,1,0,1304
"9154",0,15,2,1,1,0,599
"9154",1,36,3,2,0,0,620
"9154",1,49,1,2,1,0,2734
"9154",1,42,2,2,1,0,652
"9154",1,18,2,4,0,0,1765
"9154",1,23,3,3,1,0,508
"9154",1,28,2,3,1,0,555
"9154",0,16,4,1,0,0,817
"9154",0,33,3,3,1,0,1426
"9154",0,35,4,1,1,0,368
"9154",0,37,3,4,1,0,579
"9154",1,44,1,4,0,0,882
"9154",1,1,3,3,0,0,591
"9154",1,10,4,3,1,0,321
"9154",1,43,1,3,1,0,1164
"9154",0,34,3,1,1,0,833
"9154",0,21,2,1,1,0,3766
"9154",0,8,3,4,1,0,266
"9154",0,26,3,2,0,0,620
"9154",0,24,3,4,0,0,307
"9154",1,34,2,1,0,0,1394
"9154",0,50,2,4,1,0,758
"9154",0,34,4,3,1,0,643
"9154",0,14,4,1,1,0,368
"9154",1,25,2,2,0,0,1518
"9154",1,18,4,1,0,0,428
"9154",0,26,2,2,0,0,724
"9154",1,33,2,3,1,0,1247
"9154",1,23,2,3,1,0,555
"9154",0,44,2,3,1,0,582
"9154",0,5,4,1,0,0,387
"9154",1,25,4,1,1,0,771
"9154",1,39,3,3,1,0,285
"9154",1,36,4,3,0,0,1702
"9154",0,40,3,1,1,0,892
"9154",1,36,3,2,0,0,310
"9154",1,19,1,4,0,1,1303
"9154",1,43,2,1,1,1,1533
"9154",1,11,3,3,0,0,886
"9154",1,10,2,1,0,0,1046
"9154",1,49,2,1,1,0,628
"9154",0,16,3,1,1,0,794
"9154",0,34,3,1,0,0,1387
"9154",0,41,2,1,1,0,1255
"9154",0,44,3,1,1,0,2081
"9154",0,49,3,1,1,0,416
"9154",0,50,4,3,1,0,613
"9154",0,47,2,1,0,1,2060
"9154",1,28,3,1,1,0,794
"9154",0,33,3,3,1,0,855
"9154",1,50,3,3,0,0,1128
"9154",1,26,4,4,1,0,407
"9154",1,36,2,4,1,0,758
"9154",1,15,3,4,1,0,276
"9154",1,19,2,3,0,0,1292
"9154",0,26,3,4,0,0,614
"9154",1,26,3,1,0,0,1323
"9154",1,39,3,2,0,0,696
"9154",0,1,1,2,1,0,3417
"9154",1,50,3,1,0,0,882
"9154",0,21,3,3,0,0,295
"9154",1,14,4,3,1,0,613
"9154",1,10,2,1,1,0,1255
"9154",1,5,2,4,1,0,718
"9154",1,41,1,3,0,0,646
"9154",1,10,4,2,0,0,748
"9154",0,15,2,3,0,0,1233
"9154",0,15,2,1,0,0,1330
"9154",0,21,2,2,1,1,834
"9154",1,23,2,3,1,0,1110
"9154",1,7,1,4,1,0,852
"9154",1,31,3,2,0,0,696
"9154",0,50,3,1,1,0,794
"9154",1,41,1,4,0,0,882
"9154",1,50,2,2,1,0,1304
"9154",1,43,1,4,1,0,1589
"9154",0,33,4,3,0,0,765
"9154",1,34,3,1,1,0,416
"9154",1,33,1,2,1,0,2198
"9154",1,44,3,1,0,0,925
"9154",1,1,2,2,0,0,1518
"9154",1,43,2,3,0,0,2585
"9154",1,50,4,4,1,0,813
"9154",0,50,4,2,0,0,714
"9154",1,21,4,2,1,0,337
"9154",0,34,3,2,1,0,585
"9154",0,36,2,1,0,0,1330
"9154",1,39,3,1,1,0,892
"9154",1,18,1,4,0,0,1765
"9154",0,14,3,2,0,1,915
"9154",1,24,2,2,0,0,724
"9154",1,50,2,3,0,0,1850
"9154",1,24,2,3,1,0,1110
"9154",1,23,1,4,1,0,758
"9154",1,47,2,3,0,0,1938
"9154",0,24,2,1,1,0,1198
"9154",1,11,1,1,1,0,1883
"9154",0,50,4,2,1,0,643
"9154",0,10,2,4,1,0,1589
"9154",0,1,2,2,0,1,1121
"9154",0,41,2,1,0,0,3485
"9154",0,33,2,2,1,0,1465
"9154",1,17,2,2,1,0,1304
"9154",1,10,2,3,1,0,1164
"9154",1,36,2,2,1,0,1304
"9154",1,18,2,1,1,0,1255
"9154",0,44,3,2,1,1,357
"9154",0,17,4,2,1,0,643
"9154",0,33,1,2,0,0,813
"9154",1,4,2,4,0,0,1765
"9154",1,15,4,3,0,0,1021
"9154",1,10,4,1,1,0,771
"9154",1,21,1,1,0,0,1394
"9154",1,22,2,2,1,0,1465
"9154",0,14,3,1,0,0,882
"9154",0,44,2,1,1,0,628
"9154",1,36,3,1,0,0,882
"9154",1,20,2,2,1,0,1465
"9154",1,34,1,1,1,0,1255
"9154",1,21,3,3,1,0,532
"9154",0,18,4,1,1,0,771
"9154",1,1,1,3,0,0,1938
"9154",1,50,3,1,1,0,794
"9154",1,47,2,1,0,0,697
"9154",0,22,4,1,0,0,918
"9154",1,41,3,1,1,0,833
"9154",1,31,3,1,1,0,892
"9154",1,21,2,1,0,0,2091
"9154",0,44,3,1,1,1,1017
"9154",1,43,2,3,0,0,1292
"9154",0,34,4,2,1,0,337
"9154",0,11,2,2,1,0,683
"9154",0,18,2,3,1,0,1164
"9154",0,36,2,3,1,0,1110
"9154",0,4,1,3,1,0,1746
"9154",1,36,1,3,0,0,3699
"9154",0,47,3,2,1,1,357
"9154",0,18,4,1,0,0,856
"9154",1,36,3,3,1,0,508
"9154",1,33,3,2,0,0,696
"9154",1,15,2,3,1,0,1666
"9154",0,44,2,4,1,0,1589
"9154",1,5,3,4,1,0,262
"9154",1,41,4,2,0,0,748
"9154",1,19,3,2,1,0,585
"9154",0,11,3,1,1,1,508
"9154",1,47,3,4,1,0,579
"9154",1,44,2,1,1,0,1255
"9154",0,36,1,4,0,0,1684
"9154",1,23,3,2,0,0,620
"9154",1,10,2,1,0,0,2091
"9154",1,41,4,2,1,0,674
"9154",0,31,4,2,1,0,722
"9154",0,33,4,3,0,0,191
"9154",0,48,2,3,1,0,1052
"9154",0,28,3,1,0,0,882
"9154",1,43,3,2,1,0,585
"9154",1,17,3,3,1,0,508
"9154",1,28,4,2,0,0,714
"9154",1,19,2,3,0,0,1292
"9154",1,43,2,1,1,0,1255
"9154",0,44,2,2,1,0,2050
"9154",0,23,3,1,0,1,1955
"9154",0,10,2,4,1,0,1589
"9154",0,25,2,2,1,1,834
"9154",1,37,3,2,1,1,357
"9154",1,14,4,2,0,0,714
"9154",1,21,2,2,0,0,1518
"9154",1,4,2,3,0,0,1292
"9154",0,44,2,1,1,0,1255
"9154",0,26,4,1,1,0,1839
"9154",1,1,4,3,1,0,964
"9154",1,26,4,2,1,0,643
"9154",1,50,4,3,1,0,613
"9154",0,43,2,2,1,1,834
"9154",1,43,4,3,1,0,1607
"9154",0,15,3,2,0,0,620
"9154",0,16,3,2,1,0,558
"9154",0,14,4,2,0,0,714
"9154",0,26,2,3,0,1,2733
"9154",1,28,3,4,1,0,276
"9154",1,23,4,2,0,0,714
"9154",1,44,3,2,0,0,974
"9154",1,45,2,1,0,0,630
"9154",0,10,3,1,0,1,1366
"9154",1,43,4,2,1,0,674
"9154",1,5,4,3,0,0,645
"9154",0,14,4,2,1,0,643
"9154",1,19,4,2,0,0,748
"9154",1,18,3,2,1,0,292
"9154",1,16,2,2,1,0,652
"9154",0,48,1,3,0,0,1168
"9154",0,5,2,3,1,1,1285
"9154",1,43,1,4,0,0,882
"9154",1,5,4,3,1,0,581
"9154",1,48,3,3,0,0,534
"9154",1,5,4,2,1,0,609
"9154",1,44,3,1,0,0,462
"9154",0,14,2,3,0,0,925
"9154",0,5,2,1,0,0,1260
"9154",0,48,4,1,0,0,774
"9154",1,6,2,2,1,0,1236
"9154",0,14,4,1,1,0,552
"9154",1,5,2,4,1,0,718
"9154",0,5,3,4,1,1,639
"9154",1,5,3,3,0,0,267
"9154",1,19,4,2,0,0,374
"9154",1,43,3,1,0,0,925
"9154",1,44,4,2,1,0,674
"9154",1,5,3,1,0,0,1254
"9154",1,5,2,4,1,0,1437
"9154",1,48,4,2,1,0,609
"9154",1,48,4,3,0,0,645
"9154",0,5,2,1,1,0,1135
"9154",0,48,3,2,0,0,587
"9154",0,48,3,1,0,0,836
"9154",0,5,3,1,0,0,836
"9154",0,6,4,1,1,1,2553
"9154",1,5,2,4,1,0,359
"9154",0,32,2,2,1,0,1236
"9154",0,48,4,2,0,0,338
"9154",0,48,3,1,0,0,1254
"9154",0,45,2,1,0,0,1260
"9154",0,45,4,2,0,0,676
"9154",0,5,4,1,1,0,697
"9154",1,5,2,3,1,0,526
"9154",1,32,2,2,1,0,1236
"9154",1,5,3,2,0,0,587
"9154",1,5,2,1,0,0,1260
"9154",1,5,3,2,1,0,264
"9154",0,5,4,2,0,0,338
"9154",0,5,4,3,1,0,581
"9154",1,5,3,2,1,0,529
"9154",0,5,4,1,0,0,1161
"9154",0,3,4,3,1,0,291
"9154",1,38,1,2,1,0,618
"9154",0,5,3,2,0,0,881
"9154",1,5,3,1,0,0,418
"9154",0,38,3,3,1,0,481
"9154",1,5,3,1,1,0,753
"9154",1,6,4,2,1,0,305
"9154",0,48,4,3,1,0,581
"9154",0,38,4,2,0,0,676
"9154",0,5,4,3,0,0,645
"9154",0,5,2,1,0,0,1891
"9154",1,48,2,3,1,0,1052
"9154",1,5,4,1,0,0,774
"9154",1,5,4,1,1,0,1046
"9154",1,5,2,1,0,0,1260
"9154",0,5,2,4,0,0,1595
"9154",0,5,4,2,0,0,676
"9154",0,5,3,2,0,0,294
"9154",1,45,4,2,1,0,305
"9154",1,38,3,2,0,0,1468
"9154",1,5,3,2,0,0,294
"9154",0,48,3,2,0,0,294
"9154",0,5,1,1,1,1,1386
"9154",1,5,3,2,0,0,587
"9154",0,48,3,2,1,0,264
"9154",0,38,4,1,1,0,697
"9154",0,3,4,1,1,0,697
"9154",1,5,4,1,0,0,774
"9154",1,48,3,2,1,0,529
"9154",1,5,4,2,1,0,305
"9154",1,5,2,3,1,0,526
"9154",0,48,3,2,1,0,529
"9154",1,29,3,3,0,0,534
"9154",1,5,2,1,1,0,1135
"9154",1,5,4,2,0,0,676
"9154",0,5,2,2,1,0,618
"9154",1,5,4,3,0,0,323
"9154",1,5,4,3,1,0,581
"9154",0,39,3,2,1,0,627
"9154",1,21,3,4,1,0,290
"9154",1,11,4,1,0,0,428
"9154",0,1,2,1,1,0,1255
"9154",0,15,4,2,1,0,321
"9154",1,13,3,1,1,0,753
"9154",0,28,2,4,0,0,842
"9154",1,44,1,3,1,0,582
"9154",0,47,4,2,1,0,337
"9154",0,24,3,2,1,0,558
"9154",1,21,4,2,0,0,374
"9154",1,23,2,3,0,0,1233
"9154",1,31,2,2,1,0,1465
"9154",0,14,2,2,1,0,652
"9154",1,39,4,2,1,0,361
"9154",1,44,4,4,1,0,852
"9154",1,10,3,3,1,0,532
"9154",0,44,4,3,1,0,643
"9154",1,17,2,1,1,0,1198
"9154",0,47,1,3,0,0,1292
"9154",0,39,2,3,1,0,2495
"9154",1,39,4,2,0,0,802
"9154",0,44,2,3,1,1,710
"9154",1,10,4,4,1,0,852
"9154",1,43,2,1,1,0,1255
"9154",1,10,3,1,1,0,833
"9154",1,47,2,1,0,0,1394
"9154",1,19,2,3,1,0,873
"9154",0,4,2,4,0,1,1303
"9154",1,11,2,3,0,0,969
"9154",1,11,3,2,1,0,585
"9154",1,34,2,4,0,0,882
"9154",1,47,4,4,0,0,946
"9154",1,5,4,2,0,0,676
"9154",1,34,1,2,1,0,1367
"9154",1,5,2,1,1,0,1135
"9154",0,5,2,4,1,0,1437
"9154",0,5,2,3,1,1,642
"9154",1,3,4,4,0,0,214
"9154",1,13,3,3,1,0,481
"9154",0,22,2,3,1,0,1871
"9154",1,50,4,3,0,0,681
"9154",0,26,1,3,1,1,678
"9154",1,5,3,2,0,0,587
"9154",0,24,2,2,1,0,1304
"9154",1,19,2,3,1,0,1164
"9154",0,5,3,3,1,0,722
"9154",0,27,4,2,1,0,609
"9154",1,5,4,3,1,0,581
"9154",0,44,1,4,0,0,1765
"9154",0,37,4,2,1,0,674
"9154",1,41,2,3,1,0,1164
"9154",1,41,1,3,0,0,646
"9154",0,47,4,2,0,0,748
"9154",0,14,1,2,1,1,1593
"9154",0,29,1,3,0,0,1168
"9154",0,15,1,4,1,0,758
"9154",0,3,2,2,0,0,1372
"9154",0,5,3,1,0,0,836
"9154",0,37,1,4,1,0,794
"9154",0,39,2,2,1,0,733
"9154",0,5,2,1,1,0,567
"9154",0,39,2,4,0,0,946
"9154",0,44,4,2,0,0,374
"9154",0,17,1,2,0,0,1448
"9154",0,5,1,2,0,0,1372
"9154",0,11,2,1,1,0,2511
"9154",0,37,2,2,1,0,1367
"9154",0,48,2,2,1,0,618
"9154",0,10,2,1,0,0,2091
"9154",0,24,2,2,1,0,652
"9154",0,6,3,2,1,0,529
"9154",1,14,2,4,0,0,1684
"9154",1,40,2,1,0,0,2241
"9154",1,23,3,2,1,0,279
"9154",1,39,2,3,0,0,2770
"9154",1,35,2,2,1,0,652
"9154",0,33,3,2,1,0,627
"9154",1,10,4,1,0,0,856
"9154",1,45,3,1,1,0,753
"9154",1,39,3,2,1,0,940
"9154",1,22,2,4,0,0,1891
"9154",0,44,1,2,1,0,1367
"9154",0,39,1,2,0,0,1627
"9154",0,40,3,2,1,0,627
"9154",0,10,1,3,1,1,1421
"9154",1,21,3,2,1,0,585
"9154",0,33,2,4,1,1,2079
"9154",0,5,3,4,1,0,524
"9154",0,15,4,1,1,1,898
"9154",1,47,4,1,0,0,856
"9154",1,41,3,4,0,0,322
"9154",1,33,4,2,0,0,802
"9154",1,22,1,3,0,0,693
"9154",1,18,3,2,1,1,714
"9154",0,34,3,3,0,1,873
"9154",1,34,3,3,1,0,798
"9154",0,7,2,1,0,1,3311
"9154",0,39,2,3,1,0,2495
"9154",1,22,2,3,0,0,1385
"9154",1,39,3,2,1,0,313
"9154",1,33,4,1,0,0,918
"9154",1,36,2,2,0,0,724
"9154",1,22,4,1,1,0,1239
"9154",0,34,2,3,0,0,1292
"9154",1,39,2,2,1,0,1465
"9154",1,5,3,3,1,0,241
"9154",1,39,3,3,1,0,855
"9154",1,33,2,1,1,0,1346
"9154",1,31,4,2,1,0,361
"9154",0,21,1,4,0,0,1765
"9154",1,34,2,2,0,0,1518
"9154",1,15,2,4,0,0,1684
"9154",0,33,4,3,0,0,765
"9154",1,31,2,4,1,0,2555
"9154",0,33,1,3,0,0,1385
"9154",0,21,4,2,1,0,674
"9154",1,14,4,2,0,0,714
"9154",1,36,2,1,1,0,1198
"9154",1,15,3,2,1,0,558
"9154",1,36,3,3,1,0,508
"9154",1,23,4,2,1,0,321
"9154",1,31,2,1,0,0,1494
"9154",0,22,3,2,0,0,1044
"9154",0,10,3,2,1,0,585
"9154",0,22,3,1,0,0,495
"9154",1,22,2,2,0,0,1627
"9154",1,15,2,1,0,0,1995
"9154",0,15,4,4,0,0,903
"9154",1,15,4,3,0,0,681
"9154",0,31,2,3,0,0,693
"9154",0,22,1,4,1,0,1703
"9154",0,41,3,3,0,0,295
"9154",1,33,3,2,1,0,1880
"9154",0,31,2,1,0,0,1494
"9154",0,22,3,2,1,0,627
"9154",0,33,2,3,1,1,762
"9154",1,36,2,3,0,0,1233
"9154",0,40,4,3,1,0,344
"9154",1,22,4,2,1,0,722
"9154",0,22,4,1,1,0,826
"9154",1,33,1,3,0,0,2078
"9154",0,10,3,2,1,0,877
"9154",1,21,1,3,0,0,1938
"9154",1,21,3,2,1,1,357
"9154",0,33,4,2,1,0,361
"9154",0,39,3,3,1,0,570
"9154",0,23,3,2,1,1,341
"9154",0,23,2,3,1,0,1110
"9154",0,34,2,3,0,1,1909
"9154",1,33,2,1,0,0,1494
"9154",0,23,2,4,1,0,1516
"9154",0,47,4,2,1,0,674
"9154",1,50,2,4,1,0,758
"9154",1,5,4,4,1,0,581
"9154",1,47,3,3,0,0,591
"9154",0,44,2,3,1,0,1746
"9154",1,23,4,2,0,0,714
"9154",1,7,2,2,1,0,1465
"9154",1,10,2,4,1,0,794
"9154",0,11,2,3,1,0,1746
"9154",1,10,3,2,1,0,585
"9154",1,26,4,3,0,0,340
"9154",1,5,4,4,0,0,856
"9154",1,15,2,3,1,0,2221
"9154",0,26,2,2,0,0,724
"9154",1,36,2,4,0,0,1684
"9154",1,23,2,4,1,0,1110
"9154",0,7,3,1,1,0,2231
"9154",1,5,3,3,0,0,267
"9154",1,10,4,4,1,0,426
"9154",0,7,3,3,0,0,1583
"9154",0,23,4,2,1,0,321
"9154",1,33,1,4,1,0,3406
"9154",1,42,3,3,1,0,508
"9154",1,10,4,3,1,0,321
"9154",1,48,2,3,0,0,1168
"9154",0,33,3,4,1,0,621
"9154",0,33,2,4,1,0,1703
"9154",1,14,3,3,1,1,465
"9154",0,15,1,3,0,0,1850
"9154",1,14,2,4,1,0,758
"9154",0,41,3,1,0,1,2049
"9154",0,11,2,3,0,1,4773
"9154",0,14,1,3,1,1,2034
"9154",0,39,3,1,0,0,991
"9154",1,14,2,3,0,0,1233
"9154",0,14,4,1,0,0,1634
"9154",1,5,4,2,0,0,676
"9154",0,39,2,2,1,0,2198
"9154",0,39,4,2,0,0,401
"9154",1,36,4,3,0,0,681
"9154",1,20,4,2,1,0,722
"9154",0,39,4,1,0,0,1835
"9154",0,21,2,4,0,0,1765
"9154",0,28,3,2,0,0,620
"9154",0,50,2,2,0,0,1448
"9154",0,40,4,2,1,0,361
"9154",1,7,3,1,1,0,2231
"9154",0,7,4,2,1,0,361
"9154",0,19,3,3,1,0,266
"9154",1,44,4,4,0,0,946
"9154",0,4,2,1,1,0,1255
"9154",0,19,2,1,0,1,4119
"9154",1,14,3,2,0,0,620
"9154",0,5,4,2,0,0,676
"9154",1,10,2,2,0,0,1518
"9154",0,24,3,2,1,0,558
"9154",1,37,2,1,1,0,1255
"9154",1,44,2,3,0,0,1292
"9154",1,1,3,3,0,0,591
"9154",0,44,4,2,1,0,674
"9154",1,44,3,2,0,0,974
"9154",1,44,4,3,0,0,714
"9154",0,10,1,4,1,0,794
"9154",1,37,2,3,1,0,1164
"9154",0,19,4,3,1,1,785
"9154",1,10,4,2,1,0,337
"9154",1,37,4,3,0,0,714
"9154",0,19,2,3,0,0,1292
"9154",1,32,3,1,0,0,1045
"9154",1,33,4,2,0,0,1203
"9154",0,3,4,4,1,0,578
"9154",0,14,4,4,1,0,407
"9154",0,33,2,2,0,1,2404
"9154",0,33,4,3,0,0,765
"9154",0,37,1,4,0,0,2647
"9154",0,43,2,2,1,1,2503
"9154",1,14,2,4,1,0,1516
"9154",1,50,3,2,1,0,558
"9154",0,16,4,1,0,0,817
"9154",1,17,4,2,0,0,714
"9154",1,26,4,2,1,0,964
"9154",0,42,3,3,1,0,508
"9154",1,24,4,4,1,0,407
"9154",0,14,2,3,1,0,1110
"9154",1,23,1,4,1,0,1516
"9154",1,24,4,3,1,0,613
"9154",0,35,2,3,1,0,1110
"9154",1,21,3,1,1,0,1665
"9154",1,47,2,3,1,0,1164
"9154",1,5,4,4,1,0,771
"9154",1,10,4,1,0,0,1284
"9154",0,17,2,1,1,0,1198
"9154",1,10,4,1,1,0,771
"9154",1,15,4,2,1,0,643
"9154",1,17,2,2,0,0,1448
"9154",1,50,1,1,0,0,1330
"9154",1,33,4,1,0,0,918
"9154",0,6,3,4,1,0,262
"9154",1,5,4,2,1,0,609
"9154",1,36,1,1,0,0,1995
"9154",1,43,3,2,0,0,325
"9154",1,44,3,2,0,0,649
"9154",0,16,3,3,1,0,254
"9154",1,10,2,3,1,0,582
"9154",0,31,3,2,0,0,348
"9154",0,46,3,2,1,0,627
"9154",0,34,1,4,0,0,1765
"9154",1,15,2,1,0,0,2660
"9154",0,33,3,2,1,1,383
"9154",1,15,2,1,0,0,998
"9154",0,32,2,2,0,0,1372
"9154",0,3,3,2,0,1,867
"9154",0,33,1,3,1,1,1142
"9154",0,33,4,2,1,0,722
"9154",1,17,2,3,1,0,555
"9154",1,50,2,2,1,0,1304
"9154",1,41,3,1,1,0,833
"9154",1,44,4,3,0,0,714
"9154",1,22,2,2,0,0,1627
"9154",1,10,4,3,0,0,714
"9154",1,31,3,2,0,1,514
"9154",1,47,3,1,0,0,1387
"9154",1,24,2,3,1,0,1110
"9154",1,6,3,4,0,0,582
"9154",0,22,4,2,1,0,722
"9154",0,21,4,3,0,0,357
"9154",1,14,1,3,0,0,1233
"9154",1,47,2,1,1,0,1255
"9154",1,33,3,2,0,0,1044
"9154",1,33,4,2,0,0,401
"9154",0,41,3,2,1,0,585
"9154",1,36,2,2,1,0,1304
"9154",1,47,3,2,0,0,649
"9154",0,32,3,2,0,0,587
"9154",0,10,4,2,1,0,674
"9154",0,31,4,2,1,0,361
"9154",1,36,2,3,0,0,1233
"9154",0,23,3,4,1,0,276
"9154",1,43,2,2,1,0,1367
"9154",0,36,4,2,1,0,321
"9154",0,43,4,3,0,0,357
"9154",1,10,4,1,0,0,856
"9154",0,49,3,3,1,0,798
"9154",0,33,1,1,1,0,673
"9154",0,7,4,2,0,0,802
"9154",1,24,4,2,0,0,357
"9154",0,26,4,4,1,0,407
"9154",1,33,4,1,1,0,1239
"9154",1,45,4,2,0,0,676
"9154",0,3,2,2,0,0,686
"9154",1,14,4,2,1,0,643
"9154",1,44,2,3,1,0,1164
"9154",1,47,3,4,1,0,290
"9154",1,11,3,2,0,0,649
"9154",0,33,4,2,1,1,882
"9154",1,24,4,3,0,0,1362
"9154",1,15,2,2,0,0,1448
"9154",1,28,4,1,0,0,817
"9154",1,10,3,2,0,0,649
"9154",1,47,4,2,1,0,674
"9154",0,47,4,2,1,1,411
"9154",1,31,4,1,1,0,413
"9154",1,3,3,2,1,0,1057
"9154",0,14,2,3,1,0,1666
"9154",0,42,4,1,0,0,817
"9154",0,26,2,1,1,1,731
"9154",1,21,2,2,1,0,1367
"9154",0,26,3,3,0,1,833
"9154",0,31,4,1,0,0,459
"9154",1,39,3,3,0,0,950
"9154",1,47,3,1,0,0,462
"9154",1,31,2,4,1,0,852
"9154",0,40,1,4,1,0,852
"9154",1,30,1,3,1,0,1247
"9154",1,32,4,3,1,0,581
"9154",0,26,2,3,0,0,1233
"9154",1,50,3,2,0,0,620
"9154",0,13,4,3,0,0,323
"9154",1,26,4,2,0,0,714
"9154",1,17,4,1,1,0,736
"9154",1,49,2,3,1,0,582
"9154",1,36,1,2,1,0,1304
"9154",0,23,4,3,0,0,681
"9154",0,10,3,3,0,0,886
"9154",1,19,2,2,1,0,1367
"9154",0,3,4,3,1,0,291
"9154",1,22,4,4,1,0,689
"9154",1,1,2,1,1,0,2511
"9154",0,11,1,4,1,0,794
"9154",1,47,3,1,1,0,833
"9154",0,33,1,3,1,0,624
"9154",1,14,2,4,1,0,1516
"9154",1,24,2,4,1,0,758
"9154",1,11,4,3,1,0,643
"9154",0,39,2,3,0,0,1385
"9154",1,25,3,2,1,0,146
"9154",1,38,2,1,1,0,1135
"9154",0,44,3,2,1,0,292
"9154",0,43,1,3,0,0,1292
"9154",0,13,4,3,0,0,645
"9154",1,44,3,2,1,0,585
"9154",1,45,2,1,0,0,630
"9154",0,19,2,1,1,1,1533
"9154",1,24,4,2,0,0,714
"9154",0,5,2,4,1,0,1437
"9154",0,26,2,3,1,0,555
"9154",0,34,4,3,1,0,643
"9154",1,14,2,1,0,0,1330
"9154",0,24,4,4,1,0,407
"9154",1,38,3,2,1,0,529
"9154",0,23,3,3,1,0,254
"9154",1,39,2,4,1,0,852
"9154",1,36,2,1,1,0,1198
"9154",1,14,2,4,1,0,2274
"9154",1,6,1,3,0,0,584
"9154",1,26,3,3,1,0,508
"9154",0,6,3,3,1,0,722
"9154",1,19,2,1,1,0,1255
"9154",1,36,3,2,1,0,279
"9154",1,22,4,3,1,0,344
"9154",0,36,2,2,1,0,1956
"9154",1,36,3,4,0,0,614
"9154",1,7,2,2,1,0,733
"9154",1,39,4,4,1,0,913
"9154",1,39,2,4,0,0,1891
"9154",0,24,1,4,1,0,758
"9154",1,14,3,2,0,0,620
"9154",0,26,2,3,0,0,1233
"9154",1,14,2,3,0,0,1233
"9154",1,23,3,4,1,0,279
"9154",0,50,4,2,1,0,643
"9154",0,39,4,2,1,0,722
"9154",0,49,2,3,0,0,646
"9154",1,25,3,3,0,0,886
"9154",0,11,4,2,1,0,674
"9154",0,50,4,1,1,0,368
"9154",1,5,2,1,0,0,630
"9154",0,22,4,4,0,0,1014
"9154",1,44,4,2,1,0,674
"9154",1,36,4,2,1,0,643
"9154",0,10,2,2,1,0,1367
"9154",0,47,3,2,1,1,714
"9154",0,39,4,3,0,0,765
"9154",0,39,3,2,0,0,696
"9154",0,47,4,2,1,0,674
"9154",1,47,3,1,0,0,462
"9154",1,21,2,1,1,0,628
"9154",0,18,3,2,1,0,292
"9154",1,18,2,2,1,0,2050
"9154",1,45,3,4,1,0,524
"9154",1,1,3,2,0,0,649
"9154",1,10,2,3,0,0,1938
"9154",1,37,3,3,1,0,532
"9154",1,14,3,4,1,0,254
"9154",0,50,2,1,1,0,599
"9154",0,50,2,4,1,0,1516
"9154",1,10,4,4,0,0,946
"9154",0,39,1,2,1,0,1465
"9154",0,24,3,1,1,0,794
"9154",1,34,2,2,1,0,4101
"9154",0,41,4,2,1,1,823
"9154",0,9,2,2,1,1,834
"9154",0,10,3,2,1,0,585
"9154",1,11,4,3,0,0,357
"9154",0,35,3,3,0,0,564
"9154",0,35,4,2,0,0,714
"9154",0,16,2,1,0,0,665
"9154",0,50,2,4,1,0,1516
"9154",1,17,4,4,0,0,714
"9154",1,25,3,2,0,1,959
"9154",1,42,2,4,1,0,555
